State,Agency Type,Agency name,"Race/
Ethnicity/
Ancestry",Religion,"Sexual
orientation",Disability,Gender,"Gender
Identity","1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",Population
Texas,Metropolitan Counties,Travis,0,0,4,0,0,0,2,2,,,
Texas,Nonmetropolitan Counties,,4,0,0,0,0,0,,,,,
Texas,Nonmetropolitan Counties,Gray,1,0,0,0,0,0,,,,1,
Texas,Nonmetropolitan Counties,Young,1,0,0,0,0,0,,,,1,
Texas,Nonmetropolitan Counties,Zavala,2,0,0,0,0,0,,,1,1,
Texas,Other Agencies,,1,0,0,0,0,0,,,,,
Texas,Other Agencies,"Hospital District, Dallas County",1,0,0,0,0,0,,,1,,
Utah,Total,,29,11,7,0,0,0,,,,,
Utah,Cities,,22,9,5,0,0,0,,,,,
Utah,Cities,Bountiful,2,0,0,0,0,0,1,0,1,0,"43,570"
Utah,Cities,Farmington,1,0,0,0,0,0,0,1,0,0,"23,198"
Utah,Cities,Grantsville,0,2,0,0,0,0,0,0,0,2,"10,071"
Utah,Cities,Ogden,0,2,0,0,0,0,0,0,2,0,"84,642"
Utah,Cities,Price,2,0,0,0,0,0,1,0,0,1,"8,269"
Utah,Cities,Roosevelt,2,0,0,0,0,0,0,0,1,1,"6,970"
Utah,Cities,Salt Lake City,1,1,2,0,0,0,0,3,1,0,"191,992"
Utah,Cities,Sandy,2,0,0,0,0,0,0,0,0,2,"92,013"
Utah,Cities,Saratoga Springs,1,0,0,0,0,0,0,0,1,0,"26,260"
Utah,Cities,South Salt Lake,1,0,1,0,0,0,1,0,1,0,"25,020"
Utah,Cities,St. George,1,0,1,0,0,0,0,0,0,2,"79,984"
Utah,Cities,Tooele,2,2,0,0,0,0,0,1,2,1,"32,789"
Utah,Cities,Vernal,0,1,0,0,0,0,1,0,0,0,"11,346"
Utah,Cities,West Bountiful,2,0,0,0,0,0,0,1,1,0,"5,488"
Utah,Cities,West Jordan,1,0,0,0,0,0,0,0,0,1,"112,687"
Utah,Cities,West Valley,4,1,1,0,0,0,2,0,0,4,"135,744"
Utah,Universities and Colleges,,1,1,0,0,0,0,,,,,
Utah,Universities and Colleges,Brigham Young University,1,1,0,0,0,0,0,2,0,0,"30,484"
Utah,Metropolitan Counties,,2,1,1,0,0,0,,,,,
Utah,Metropolitan Counties,Davis,1,0,0,0,0,0,0,0,0,1,
Utah,Metropolitan Counties,Washington,1,1,1,0,0,0,1,0,2,0,
Utah,Nonmetropolitan Counties,,1,0,1,0,0,0,,,,,
Utah,Nonmetropolitan Counties,Duchesne,1,0,0,0,0,0,0,1,0,0,
Utah,Nonmetropolitan Counties,Uintah,0,0,1,0,0,0,0,0,1,0,
Utah,Other Agencies,,3,0,0,0,0,0,,,,,
Utah,Other Agencies,Utah Transit Authority,3,0,0,0,0,0,2,0,1,0,
Vermont,Total,,5,0,2,0,0,1,,,,,
Vermont,Cities,,4,0,1,0,0,0,,,,,
Vermont,Cities,Burlington,4,0,0,0,0,0,0,2,0,2,"42,160"
Vermont,Cities,South Burlington,0,0,1,0,0,0,0,0,0,1,"18,946"
Vermont,Universities and Colleges,,1,0,0,0,0,0,,,,,
Vermont,Universities and Colleges,University of Vermont,1,0,0,0,0,0,0,0,0,1,"12,856"
Vermont,Nonmetropolitan Counties,,0,0,0,0,0,1,,,,,
Vermont,Nonmetropolitan Counties,Windham,0,0,0,0,0,1,0,0,1,0,
Vermont,State Police Agencies,,0,0,1,0,0,0,,,,,
Vermont,State Police Agencies,"State Police, Brattleboro",0,0,1,0,0,0,0,1,0,0,
Virginia,Total,,108,24,24,2,0,0,,,,,
Virginia,Cities,,53,5,15,1,0,0,,,,,
Virginia,Cities,Alexandria,1,0,0,0,0,0,0,0,1,0,"152,710"
Virginia,Cities,Altavista,1,0,0,0,0,0,0,0,1,0,"3,462"
Virginia,Cities,Bedford,1,0,0,0,0,0,0,0,0,1,"6,437"
Virginia,Cities,Charlottesville,1,0,0,0,0,0,1,0,0,0,"45,997"
Virginia,Cities,Chesapeake,15,0,0,0,0,0,1,2,3,9,"235,273"
Virginia,Cities,Chilhowie,0,1,0,0,0,0,0,0,1,0,"1,741"
Virginia,Cities,Danville,1,0,0,0,0,0,0,0,1,0,"42,210"
Virginia,Cities,Emporia,1,0,0,0,0,0,1,0,0,0,"5,339"
Virginia,Cities,Fairfax City,1,0,0,0,0,0,1,0,0,0,"24,911"
Virginia,Cities,Front Royal,2,0,0,0,0,0,0,1,1,0,"15,184"
Virginia,Cities,Galax,1,0,0,0,0,0,0,0,1,0,"6,980"
Virginia,Cities,Hampton,4,0,0,0,0,0,1,1,2,0,"136,381"
Virginia,Cities,Herndon,0,1,0,0,0,0,0,0,1,0,"24,849"
Virginia,Cities,Hopewell,1,0,0,0,0,0,0,0,0,1,"22,027"
Virginia,Cities,Kenbridge,1,0,0,0,0,0,0,0,1,0,"1,236"
Virginia,Cities,Leesburg,1,0,0,0,0,0,0,1,0,0,"51,254"
Virginia,Cities,Lynchburg,2,0,0,0,0,0,0,0,2,0,"79,675"
Virginia,Cities,Manassas,0,0,1,0,0,0,0,0,1,0,"42,977"
Virginia,Cities,Marion,0,0,1,0,0,0,0,1,0,0,"5,852"
Virginia,Cities,Newport News,2,0,1,0,0,0,1,0,0,2,"182,975"
Virginia,Cities,Norfolk,4,1,9,1,0,0,0,1,9,5,"245,400"
Virginia,Cities,Richmond,2,0,1,0,0,0,0,2,0,1,"220,802"
Virginia,Cities,Roanoke,2,0,0,0,0,0,0,0,1,1,"99,827"
Virginia,Cities,Smithfield,0,0,1,0,0,0,0,0,1,0,"8,336"
Virginia,Cities,Staunton,1,0,0,0,0,0,0,0,0,1,"24,654"
Virginia,Cities,Vinton,3,0,0,0,0,0,0,2,1,0,"8,210"
Virginia,Cities,Virginia Beach,5,2,1,0,0,0,1,0,4,3,"452,797"
Virginia,Universities and Colleges,,7,5,1,0,0,0,,,,,
Virginia,Universities and Colleges,Christopher Newport University,1,0,0,0,0,0,0,0,0,1,"5,221"
Virginia,Universities and Colleges,College of William and Mary,0,1,0,0,0,0,1,0,0,0,"8,437"
Virginia,Universities and Colleges,George Mason University,1,1,0,0,0,0,0,1,0,1,"33,729"
Virginia,Universities and Colleges,Longwood University,1,0,1,0,0,0,0,2,0,0,"5,096"
Virginia,Universities and Colleges,Norfolk State University,1,0,0,0,0,0,0,0,0,1,"6,027"
Virginia,Universities and Colleges,Northern Virginia Community College,1,2,0,0,0,0,1,0,0,2,"51,487"
Virginia,Universities and Colleges,University of Richmond,1,0,0,0,0,0,1,0,0,0,"4,182"
Virginia,Universities and Colleges,University of Virginia,1,0,0,0,0,0,0,0,1,0,"23,732"
Virginia,Universities and Colleges,Virginia Polytechnic Institute and State University,0,1,0,0,0,0,0,0,0,1,"31,224"
Virginia,Metropolitan Counties,,43,14,6,1,0,0,,,,,
Virginia,Metropolitan Counties,Albemarle County Police Department,6,0,0,0,0,0,1,2,3,0,
Virginia,Metropolitan Counties,Appomattox,0,1,0,0,0,0,0,0,0,1,
Virginia,Metropolitan Counties,Arlington County Police Department,5,0,1,0,0,0,3,0,1,2,
Virginia,Metropolitan Counties,Chesterfield County Police Department,1,2,2,0,0,0,1,2,2,0,
Virginia,Metropolitan Counties,Dinwiddie,3,0,0,0,0,0,0,1,2,0,
Virginia,Metropolitan Counties,Fairfax County Police Department,16,8,2,0,0,0,3,6,9,8,
Virginia,Metropolitan Counties,Franklin,0,0,1,0,0,0,0,0,0,1,
Virginia,Metropolitan Counties,Henrico County Police Department,3,0,0,0,0,0,2,1,0,0,
Virginia,Metropolitan Counties,James City County Police Department,1,0,0,0,0,0,0,0,0,1,
Virginia,Metropolitan Counties,Loudoun,2,1,0,0,0,0,1,0,1,1,
Virginia,Metropolitan Counties,Mathews,1,0,0,0,0,0,0,0,0,1,
Virginia,Metropolitan Counties,Roanoke County Police Department,0,1,0,1,0,0,2,0,0,0,
Virginia,Metropolitan Counties,Rockingham,2,0,0,0,0,0,1,0,1,0,
Virginia,Metropolitan Counties,Spotsylvania,2,1,0,0,0,0,2,0,0,1,
Virginia,Metropolitan Counties,Washington,1,0,0,0,0,0,0,0,1,0,
Virginia,Nonmetropolitan Counties,,4,0,1,0,0,0,,,,,
Virginia,Nonmetropolitan Counties,Accomack,0,0,1,0,0,0,1,0,0,0,
Virginia,Nonmetropolitan Counties,Henry,1,0,0,0,0,0,0,1,0,0,
Virginia,Nonmetropolitan Counties,Madison,1,0,0,0,0,0,0,1,0,0,
Virginia,Nonmetropolitan Counties,Rockbridge,1,0,0,0,0,0,0,0,1,0,
Virginia,Nonmetropolitan Counties,Shenandoah,1,0,0,0,0,0,0,0,1,0,
Virginia,State Police Agencies,,1,0,1,0,0,0,,,,,
Virginia,State Police Agencies,State Police:,,,,,,,,,,,
Virginia,State Police Agencies,Hanover County,1,0,0,0,0,0,0,0,1,0,
Virginia,State Police Agencies,Pittsylvania County,0,0,1,0,0,0,1,0,0,0,
Washington,Total,,160,43,57,3,3,9,,,,,
Washington,Cities,,130,36,52,3,1,9,,,,,
Washington,Cities,Aberdeen,1,0,0,0,0,0,0,1,0,0,"16,100"
Washington,Cities,Anacortes,1,0,0,0,0,0,0,0,0,1,"16,351"
Washington,Cities,Arlington,1,0,0,0,0,0,0,0,0,1,"19,018"
Washington,Cities,Auburn,3,0,0,0,0,0,0,2,0,1,"77,914"
Washington,Cities,Bellevue,1,0,0,1,0,0,0,1,0,1,"138,532"
Washington,Cities,Bellingham,3,1,0,0,1,0,2,0,2,1,"83,976"
Washington,Cities,Bothell,0,3,0,0,0,0,2,0,0,1,"37,346"
Washington,Cities,Burien,1,0,0,0,0,0,1,0,0,0,"50,701"
Washington,Cities,Burlington,1,0,0,0,0,0,0,0,0,1,"8,610"
Washington,Cities,Centralia,0,2,1,0,0,0,1,2,0,0,"16,632"
Washington,Cities,Des Moines,1,0,0,0,0,0,0,0,1,0,"31,335"
Washington,Cities,Edmonds,1,0,1,0,0,0,0,0,0,2,"41,187"
Washington,Cities,Ellensburg,0,0,1,0,0,0,0,0,1,0,"18,899"
Washington,Cities,Everett,1,0,1,0,0,0,0,0,0,2,"107,633"
Washington,Cities,Federal Way,4,1,0,0,0,0,3,0,2,0,"94,424"
Washington,Cities,Fife,1,0,0,0,0,0,0,0,0,1,"9,642"
Washington,Cities,Kelso,0,0,1,0,0,0,0,1,0,0,"11,756"
Washington,Cities,Kent,12,0,1,0,0,0,1,4,6,2,"127,259"
Washington,Cities,Lakewood,2,0,1,0,0,0,1,0,0,2,"59,958"
Washington,Cities,Longview,4,0,1,0,0,0,3,2,0,0,"36,401"
Washington,Cities,Marysville,1,0,0,0,0,0,0,0,0,1,"66,374"
Washington,Cities,Mercer Island,0,1,0,0,0,0,0,0,0,1,"24,737"
Washington,Cities,Moses Lake,2,0,0,0,0,0,0,1,1,0,"22,026"
Washington,Cities,Mountlake Terrace,0,1,0,0,0,0,0,0,0,1,"21,051"
Washington,Cities,Mount Vernon,0,0,1,0,0,0,1,0,0,0,"33,474"
Washington,Cities,Mukilteo,1,0,0,0,0,0,0,0,0,1,"21,171"
Washington,Cities,Olympia,2,0,2,0,0,0,0,1,2,1,"49,875"
Washington,Cities,Omak,0,0,1,0,0,0,0,0,1,0,"4,847"
Washington,Cities,Oroville,0,0,0,1,0,0,0,0,0,1,"1,676"
Washington,Cities,Orting,0,0,1,0,0,0,1,0,0,0,"7,401"
Washington,Cities,Port Angeles,0,1,0,0,0,0,0,1,0,0,"19,304"
Washington,Cities,Pullman,1,0,0,0,0,0,0,1,0,0,"32,174"
Washington,Cities,Puyallup,1,0,0,0,0,0,0,0,1,0,"39,645"
Washington,Cities,Redmond,1,5,0,0,0,0,3,0,0,3,"60,542"
Washington,Cities,Renton,3,1,0,0,0,0,0,2,0,2,"100,015"
Washington,Cities,Republic,0,0,0,0,0,1,0,1,0,0,"1,086"
Washington,Cities,Richland,1,0,0,0,0,0,1,0,0,0,"54,218"
Washington,Cities,Sammamish,1,0,0,0,0,0,1,0,0,0,"52,365"
Washington,Cities,SeaTac,0,0,1,0,0,0,1,0,0,0,"28,418"
Washington,Cities,Seattle,40,8,27,0,0,8,16,32,23,12,"683,700"
Washington,Cities,Shelton,0,0,1,0,0,0,1,0,0,0,"9,758"
Washington,Cities,Shoreline,1,0,0,0,0,0,1,0,0,0,"55,690"
Washington,Cities,Soap Lake,1,0,0,0,0,0,0,1,0,0,"1,594"
Washington,Cities,Spokane,3,4,5,0,0,0,3,1,4,4,"212,698"
Washington,Cities,Spokane Valley,3,1,1,0,0,0,2,2,1,0,"92,157"
Washington,Cities,Steilacoom,1,1,0,0,0,0,0,0,2,0,"6,228"
Washington,Cities,Sunnyside,2,0,0,0,0,0,1,0,0,1,"16,198"
Washington,Cities,Tacoma,6,0,3,0,0,0,2,6,1,0,"206,884"
Washington,Cities,Tukwila,2,2,0,0,0,0,0,2,2,0,"20,116"
Washington,Cities,Vancouver,3,1,0,1,0,0,1,2,1,1,"171,076"
Washington,Cities,Walla Walla,11,0,0,0,0,0,3,3,1,4,"31,940"
Washington,Cities,Washougal,1,0,0,0,0,0,0,1,0,0,"15,220"
Washington,Cities,Woodway,1,0,0,0,0,0,0,0,0,1,"1,362"
Washington,Cities,Yakima,3,3,0,0,0,0,1,2,1,2,"93,798"
Washington,Cities,Zillah,0,0,1,0,0,0,0,1,0,0,"3,138"
Washington,Universities and Colleges,,7,0,2,0,1,0,,,,,
Washington,Universities and Colleges,Eastern Washington University,2,0,0,0,0,0,0,1,0,1,"13,453"
Washington,Universities and Colleges,Evergreen State College,0,0,1,0,0,0,1,0,0,0,"4,219"
Washington,Universities and Colleges,University of Washington,4,0,0,0,1,0,3,1,1,0,"44,784"
Washington,Universities and Colleges,"Washington State University, Pullman",0,0,1,0,0,0,0,1,0,0,"28,686"
Washington,Universities and Colleges,Western Washington University,1,0,0,0,0,0,0,0,0,1,"15,060"
Washington,Metropolitan Counties,,19,7,2,0,0,0,,,,,
Washington,Metropolitan Counties,Asotin,1,0,0,0,0,0,0,1,0,0,
Washington,Metropolitan Counties,Clark,1,0,0,0,0,0,0,1,0,0,
Washington,Metropolitan Counties,Cowlitz,1,0,0,0,0,0,1,0,0,0,
Washington,Metropolitan Counties,King,3,2,0,0,0,0,1,1,1,2,
Washington,Metropolitan Counties,Kitsap,1,0,0,0,0,0,0,0,1,0,
Washington,Metropolitan Counties,Pend Oreille,2,0,0,0,0,0,1,0,0,1,
Washington,Metropolitan Counties,Pierce,0,1,0,0,0,0,0,0,1,0,
Washington,Metropolitan Counties,Skagit,1,0,0,0,0,0,0,0,1,0,
Washington,Metropolitan Counties,Snohomish,2,0,1,0,0,0,0,0,0,3,
Washington,Metropolitan Counties,Spokane,2,1,0,0,0,0,2,1,0,0,
Washington,Metropolitan Counties,Thurston,1,0,0,0,0,0,0,1,0,0,
Washington,Metropolitan Counties,Whatcom,3,3,1,0,0,0,4,1,2,0,
Washington,Metropolitan Counties,Yakima,1,0,0,0,0,0,0,0,1,0,
Washington,Nonmetropolitan Counties,,4,0,0,0,1,0,,,,,
Washington,Nonmetropolitan Counties,Clallam,0,0,0,0,1,0,0,0,1,0,
Washington,Nonmetropolitan Counties,Garfield,1,0,0,0,0,0,1,0,0,0,
Washington,Nonmetropolitan Counties,Grays Harbor,1,0,0,0,0,0,0,0,1,0,
Washington,Nonmetropolitan Counties,Lewis,1,0,0,0,0,0,0,0,0,1,
Washington,Nonmetropolitan Counties,Okanogan,1,0,0,0,0,0,0,0,0,1,
Washington,Tribal Agencies,,0,0,1,0,0,0,,,,,
Washington,Tribal Agencies,Lummi Tribal,0,0,1,0,0,0,0,0,1,0,
West Virginia,Total,,28,3,6,4,0,0,,,,,
West Virginia,Cities,,16,1,3,2,0,0,,,,,
West Virginia,Cities,Buckhannon,1,1,0,0,0,0,0,0,2,0,"5,690"
West Virginia,Cities,Charleston,6,0,3,1,0,0,1,2,3,4,"50,176"
West Virginia,Cities,Moundsville,6,0,0,1,0,0,2,3,2,0,"8,852"
West Virginia,Cities,Oak Hill,2,0,0,0,0,0,1,0,0,1,"8,138"
West Virginia,Cities,Weirton,1,0,0,0,0,0,1,0,0,0,"19,273"
West Virginia,Metropolitan Counties,,6,1,2,1,0,0,,,,,
West Virginia,Metropolitan Counties,Berkeley,0,1,0,0,0,0,0,0,1,0,
West Virginia,Metropolitan Counties,Brooke,2,0,0,0,0,0,0,1,1,0,
West Virginia,Metropolitan Counties,Fayette,2,0,0,0,0,0,0,1,0,1,
West Virginia,Metropolitan Counties,Hancock,2,0,0,1,0,0,1,0,0,2,
West Virginia,Metropolitan Counties,Kanawha,0,0,2,0,0,0,0,0,1,1,
West Virginia,Nonmetropolitan Counties,,6,1,1,1,0,0,,,,,
West Virginia,Nonmetropolitan Counties,Mason,6,1,0,1,0,0,2,3,3,0,
West Virginia,Nonmetropolitan Counties,McDowell,0,0,1,0,0,0,0,1,0,0,
Wisconsin,Total,,27,8,7,0,1,0,,,,,
Wisconsin,Cities,,21,7,4,0,1,0,,,,,
Wisconsin,Cities,Appleton,0,1,1,0,0,0,1,1,0,0,"74,310"
Wisconsin,Cities,Ashland,0,1,0,0,0,0,0,0,0,1,"8,169"
Wisconsin,Cities,Beloit,2,0,0,0,0,0,2,0,0,0,"36,862"
Wisconsin,Cities,Campbell Township,0,0,1,0,0,0,1,0,0,0,"4,429"
Wisconsin,Cities,Darlington,1,0,0,0,0,0,0,1,0,0,"2,402"
Wisconsin,Cities,Fennimore,1,0,0,0,0,0,1,0,0,0,"2,471"
Wisconsin,Cities,Fond du Lac,1,0,0,0,0,0,0,0,1,0,"42,887"
Wisconsin,Cities,Green Bay,1,0,0,0,0,0,0,0,0,1,"105,119"
Wisconsin,Cities,Janesville,1,0,0,0,0,0,0,0,0,1,"64,122"
Wisconsin,Cities,Lancaster,0,0,1,0,0,0,0,0,1,0,"3,765"
Wisconsin,Cities,Madison,4,3,1,0,0,0,3,0,3,2,"248,833"
Wisconsin,Cities,Menomonie,2,0,0,0,0,0,2,0,0,0,"16,223"
Wisconsin,Cities,Milwaukee,4,1,0,0,0,0,3,2,0,0,"600,400"
Wisconsin,Cities,Muscoda,0,0,0,0,1,0,0,0,1,0,"1,263"
Wisconsin,Cities,New Berlin,1,0,0,0,0,0,0,1,0,0,"39,906"
Wisconsin,Cities,Onalaska,1,0,0,0,0,0,0,0,1,0,"18,529"
Wisconsin,Cities,Rhinelander,1,0,0,0,0,0,1,0,0,0,"7,429"
Wisconsin,Cities,River Falls,1,1,0,0,0,0,1,0,0,1,"15,207"
Wisconsin,Universities and Colleges,,0,0,1,0,0,0,,,,,
Wisconsin,Universities and Colleges,"University of Wisconsin, Platteville",0,0,1,0,0,0,0,0,1,0,"8,901"
Wisconsin,Metropolitan Counties,,2,0,2,0,0,0,,,,,
Wisconsin,Metropolitan Counties,Fond du Lac,0,0,1,0,0,0,0,0,1,0,
Wisconsin,Metropolitan Counties,Rock,2,0,0,0,0,0,0,1,1,0,
Wisconsin,Metropolitan Counties,Waukesha,0,0,1,0,0,0,0,0,0,1,
Wisconsin,Nonmetropolitan Counties,,4,1,0,0,0,0,,,,,
Wisconsin,Nonmetropolitan Counties,Burnett,1,0,0,0,0,0,0,0,0,1,
Wisconsin,Nonmetropolitan Counties,Oneida,0,1,0,0,0,0,0,0,1,0,
Wisconsin,Nonmetropolitan Counties,Sawyer,3,0,0,0,0,0,0,0,1,2,
Wyoming,Total,,2,0,0,0,0,0,,,,,
Wyoming,Cities,,2,0,0,0,0,0,,,,,
Wyoming,Cities,Gillette,2,0,0,0,0,0,0,0,1,1,"32,502"
Other Outlying Areas,Total,,1,0,0,0,0,0,,,,,
Other Outlying Areas,,Guam,1,0,0,0,0,0,0,1,0,0,
